16,15000000000000000,B
17,20000000000000000,B
10,2808392680000000000,B
15,0,B
10,0,B
0,0,B
20,0,B
5,130000000000000000,B
17,280000000000000000,B
0,0,B
0,0,B
4,210000000000000000,B
14,0,B
1,0,B
15,0,B
8,0,B
0,0,B
9,0,B
7,180749068840541000,B
4,50000000000000000,B
0,0,B
10,20000000000000000,B
0,0,B
0,0,B
43,149408960445714684,B
5,200570000000000000,B
0,0,B
7,15771000000000000,B
14,181254305186539569,B
25,0,B
10,20000000000000000,B
30,0,B
0,0,B
6,338427257767228931,B
0,0,B
0,0,B
3,40446684833685000,B
39,0,B
0,0,B
0,0,B
11,200000000000000000,B
9,0,B
13,20000000000000000,B
32,0,B
0,0,B
3,0,B
12,30000000000000000,B
4,515685381868629241,B
31,0,B
0,0,B
11,0,B
0,0,B
0,0,B
4,147171000000000000,B
0,0,B
0,0,B
23,100000000000000000,B
0,0,B
4,511946688874393137,B
3,86038306390420535,B
6,50000000000000000,B
26,0,B
5,510000000000000000,B
5,448685899724277561,B
0,0,B
44,0,B
22,144000000000000000,B
18,0,B
53,0,B
0,0,B
3,2034095000000000000,B
0,0,B
0,0,B
27,0,B
0,0,B
0,0,B
3,42709221868771832,B
1,0,B
0,0,B
0,0,B
11,0,B
8,122803833156588855,B
0,0,B
0,0,B
22,0,B
0,0,B
21,0,B
11,20000000000000000,B
8,0,B
13,1840200000000009003,B
7,150000000000000000,B
4,1350000000000000000,B
0,0,B
0,0,B
10,35000000000000000,B
10,1350000000000000,B
7,500000000000000000,B
0,0,B
0,0,B
7,200000000000000000,B
25,0,B
9,140000000000000000,B
14,113853030000000000,B
0,0,B
0,0,B
7,1618316951254726,B
3,345000000000000,B
0,0,B
10,40040793460448046,B
4,215000000000000000,B
5,501431470725609768,B
5,245000000000000000,B
9,10000000000000000,B
7,0,B
0,0,B
8,30000000000000000,B
3,110000000000000000,B
51,0,B
11,250000000000000000,B
3,554183590997129935,B
29,0,B
8,245088014374425139,B
2,20000000000000000,B
0,0,B
0,0,B
9,230000000000000000,B
30,100000000000000000,B
0,0,B
0,0,B
13,161954490877323534,B
7,40000000000000000,B
0,0,B
0,0,B
24,0,B
0,0,B
35,0,B
4,487100000000000000,B
28,20000000000000000,B
34,0,B
41,0,B
17,0,B
18,0,B
6,20000000000000000,B
0,0,B
7,3500000000000000,B
0,0,B
26,0,B
5,0,B
0,0,B
0,0,B
14,113000000000000,B
22,13494232579343412,B
3,420605051450426909,B
0,0,B
0,0,B
13,350000000000000000,B
34,0,B
0,0,B
3,33000000000000000,B
6,18304605928506788926,B
0,0,B
5,497789698520812941,B
3,1103689000000000000,B
8,0,B
5,5000000000000000,B
12,4027111093870843988,B
5,10000000000000000,B
38,0,B
3,0,B
0,0,B
0,0,B
0,0,B
6,3120870000000000000,B
7,0,B
0,0,B
4,210388000000000000,B
0,0,B
11,44078941600000000,B
6,160000000000000000,B
0,0,B
0,0,B
2,80000000000000000,B
13,0,B
0,0,B
39,0,B
2,0,B
24,1000000000000000,B
20,0,B
8,0,B
0,0,B
3,1343302728677866496,B
5,166968759527353797,B
12,312471050544097580,B
15,0,B
0,0,B
1,30000000000000000,B
11,0,B
0,0,B
13,165000000000000000,B
3,37627527890179832,B
38,0,B
5,240000000000000000,B
0,0,B
0,0,B
14,318332417357093970,B
3,41170013948664474,B
35,128677300000000000,B
0,0,B
33,1000000000000000,B
0,0,B
18,0,B
33,119000000000000000,B
3,0,B
2,40000000000000000,B
10,193959350361016757,B
4,750000000000000000,B
0,0,B
41,0,B
4,128583000000000000,B
0,0,B
8,0,B
0,0,B
5,0,B
31,115000000000000000,B
11,25000000000000000,B
0,0,B
3,10112641368151684434,B
0,0,B
11,110000000000000000,B
14,0,B
18,1902415370000000000,B
0,0,B
5,20000000000000000,B
27,160000000000000000,B
0,0,B
0,0,B
3,118300000000009003,B
5,109522139201913466,B
5,388130518436473000,B
8,36757741094749852,B
0,0,B
42,0,B
20,0,B
34,0,B
23,0,B
10,154557174736107636,B
4,2500000000000000,B
0,0,B
0,0,B
0,0,B
3,491525404730000000,B
0,0,B
27,1005976083890162852,B
2,80000000000000000,B
0,0,B
4,3063610000000000000,B
19,11343010000000000,B
8,42689880041238864,B
2,61957165915050337,B
5,0,B
0,0,B
0,0,B
0,0,B
22,0,B
5,219331760449683549,B
10,211263407141169059,B
0,0,B
10,0,B
6,31654080000000000,B
0,0,B
0,0,B
13,0,B
0,0,B
5,200000000000000000,B
0,0,B
21,109758508000000000,B
3,22747851097970620,B
0,0,B
0,0,B
31,20000000000000000,B
0,0,B
3,39566453326963830,B
0,0,B
0,0,B
0,0,B
10,1900000000000000000,B
0,0,B
5,200000000000000000,B
0,0,B
0,0,B
32,10000000000000000,B
0,0,B
14,20000000000000000,B
0,0,B
14,233813470205433952,B
11,392479980000000000,B
0,0,B
3,297784301329743076,B
23,0,B
5,0,B
5,570045710876508521,B
36,0,B
41,0,B
3,395000000000000000,B
37,0,B
0,0,B
5,260000000000000000,B
22,0,B
26,100000000000000000,B
0,0,B
0,0,B
0,0,B
4,542000000000000000,B
25,0,B
17,11000000000000000,B
0,0,B
8,101460930748424678,B
0,0,B
33,0,B
6,0,B
0,0,B
10,15200000000000000,B
0,0,B
0,0,B
0,0,B
7,0,B
5,1262595055293235365,B
6,250000000000000000,B
0,0,B
36,0,B
0,0,B
0,0,B
0,0,B
2,55000000000000000,B
9,106190000000000000,B
23,10000000000000000,B
0,0,B
14,0,B
0,0,B
0,0,B
9,10000000000000000,B
0,0,B
3,30000000000000000,B
0,0,B
11,222268926691360108,B
22,133700000000000,B
11,118000000000000000,B
13,27819178244642002,B
8,0,B
6,25000000000000000,B
36,0,B
8,203387968048114822,B
0,0,B
0,0,B
0,0,B
10,42050529764165632,B
51,0,B
6,0,B
34,1100000000000000,B
11,300000000000000000,B
4,11000000000000000,B
9,0,B
6,280000000000000000,B
6,170554277909200399,B
2,20000000000000000,B
0,0,B
23,0,B
5,440000000000000000,B
0,0,B
0,0,B
47,1500000000000000,B
4,499850000000000000,B
0,0,B
0,0,B
4,471385833383397747,B
0,0,B
1,0,B
0,0,B
7,10436571372345177,B
4,0,B
0,0,B
0,0,B
0,0,B
0,0,B
0,0,B
5,30000000000000000,B
26,0,B
4,895434472359623948,B
4,0,B
8,0,B
0,0,B
0,0,B
0,0,B
4,0,B
0,0,B
0,0,B
12,200000000000000000,B
0,0,B
58,0,B
5,0,B
4,441000000000000000,B
9,10356600000000000,B
3,404000000000000000,B
0,0,B
0,0,B
54,0,B
6,2600000000000000,B
12,166896851599582519,B
0,0,B
28,15000000000000000,B
5,160940000000000000,B
22,0,B
0,0,B
0,0,B
1,4000000000000000,B
0,0,B
3,17000000000000000,B
5,46909900000000000,B
28,31200000000000000,B
0,0,B
11,25000000000000000,B
40,14206900000000000,B
2,29790833238362304,B
0,0,B
3,723204111722407853,B
10,1000000000000000000,B
0,0,B
6,50000000000000000,B
18,0,B
0,0,B
2,30000000000000000,B
3,31654080000000000,B
0,0,B
13,3200000000000000,B
35,0,B
6,21200000000009004,B
12,3498846908943154969,B
2,255500000000000,B
0,0,B
0,0,B
0,0,B
4,0,B
10,0,B
0,0,B
22,0,B
1,0,B
0,0,B
15,11587859239686201,B
7,114196034236106414,B
2,114983000000000000,B
0,0,B
22,10000000000000000,B
4,47462126874445661,B
0,0,B
28,0,B
2,60145815299641405,B
0,0,B
6,120000000000000000,B
2,91430000000000000,B
0,0,B
8,137979469483345792,B
0,0,B
0,0,B
6,2000000000000000000,B
16,215000000000000000,B
13,0,B
18,250000000000000000,B
65,0,B
0,0,B
26,1451604161149262991,B
0,0,B
0,0,B
34,0,B
0,0,B
0,0,B
4,285000000000000000,B
10,31434721231057656,B
10,12126037022625950,B
0,0,B
5,3100000000000000,B
0,0,B
6,876000000000000000,B
3,120000000000000000,B
14,222835000000000000,B
13,0,B
15,0,B
2,20000000000000000,B
5,0,B
4,1037437710000000000,B
0,0,B
5,30000000000000000,B
27,0,B
8,129000000000000,B
0,0,B
4,517682964200000000,B
0,0,B
0,0,B
46,0,B
4,50679000000000000,B
4,0,B
24,0,B
49,0,B
34,0,B
1,24500000000000000,B
6,0,B
0,0,B
38,0,B
7,1183445273527237390,B
0,0,B
39,0,B
25,0,B
37,0,B
34,18186169947495172,B
12,0,B
21,0,B
10,2900681080000000000,B
8,193151203890374348,B
5,440963404505679226,B
25,10000000000000000,B
42,15000000000000000,B
12,20000000000000000,B
31,0,B
7,310000000000000000,B
6,180000000000000000,B
33,101000000000000000,B
0,0,B
27,0,B
34,129587229061656000,B
3,952479085588909904,B
2,7000000000000000,B
20,120000000000000000,B
0,0,B
42,0,B
14,0,B
0,0,B
8,189930000000000000,B
0,0,B
0,0,B
0,0,B
0,0,B
38,0,B
0,0,B
4,2200000000000000000,B
2,3500000000000000,B
18,12932000000000000,B
0,0,B
3,75986020382969188,B
0,0,B
4,0,B
0,0,B
6,35000000000000000,B
3,120000000000000000,B
0,0,B
4,36677900000000000,B
0,0,B
29,110000000000000000,B
